icao,"name",lat,lon,runways,ils
KAIT,"Aitkin Muni Steve Kurtz Fld",46.54802625,-93.677605,2,0
KAIV,"George Downer",33.106465,-88.1977915,1,0
KAIZ,"Lee C Fine Mem",38.0960335,-92.5494765,1,1
KAJG,"Mt Carmel Muni",38.606525,-87.726627,2,0
KAJO,"Corona Muni",33.89558864,-117.59829793,1,0
KAJR,"Habersham Co",34.499893,-83.5566915,1,0
KAJZ,"Blake Fld",38.786414,-108.063625,1,0
KAKH,"Gastonia Muni",35.20362500,-081.14987200,1,0
KAKO,"Colorado Plains Regional",40.175632,-103.222029,1,0
KAKQ,"Wakefield Muni",36.987217,-77.0011165,1,0
KAKR,"Akron Fulton Intl",41.03922141,-081.45749016,2,1
KALB,"Albany Intl",42.75291491,-073.79977211,2,1
KALI,"Alice Intl",27.741133,-98.0268925,3,1
KALM,"Alamogordo White Sands Rgnl",32.8418445,-105.988007,2,0
KALN,"St Louis Rgnl",38.8902235,-90.04655425,2,1
KALO,"Waterloo Rgnl",42.5567078333333,-92.4003761666667,3,1
KALS,"San Luis Valley Rgnl Bergman Fld",37.43479375,-105.86550475,2,1
KALW,"Walla Walla Rgnl",46.09217732,-118.27884604,3,1
KALX,"Thomas C Russell Fld",32.914743,-85.9629555,1,0
KAMA,"Rick Husband Amarillo Intl",35.23172255,-101.70634669,2,2
KAMG,"Bacon Co",31.536057,-82.506553,1,0
KAMN,"Gratiot Community",43.32568114,-084.68649176,2,1
KAMT,"Alexander Salamon",38.85473913,-083.56441088,1,0
KAMW,"Ames Muni",41.99262875,-93.62183325,2,1
KANB,"Anniston Metropolitan",33.58916900,-085.85810900,1,1
KAND,"Anderson Rgnl",34.49439200,-082.71087600,2,1
KANE,"Anoka Co Blaine (janes Field)",45.14210011,-093.21571281,2,1
KANJ,"Sault Ste Marie Muni Sanderson Fld",46.479207,-84.36841,1,0
KANK,"Harriet Alexander Fld",38.5382845,-106.048628,1,0
KANP,"Annapolis Lee",38.9428775,-76.5684,1,0
KANQ,"Tri State Steuben Co",41.6397025,-85.083478,1,0
KANW,"Ainsworth Muni",42.57708836,-100.00063399,2,0
KANY,"Anthony Muni",37.15844925,-98.07982425,2,0
KAOC,"Arco Butte Co",43.603536,-113.3342595,1,0
KAOH,"Lima Allen Co",40.70484805,-084.02676900,2,1
KAOO,"Altoona Blair Co",40.29648,-78.3199215,2,1
KAOV,"Ava Bill Martin Mem",36.9718985,-92.6819445,1,0
KAPA,"Centennial",39.5701161666667,-104.848131833333,3,1
KAPC,"Napa Co",38.20789654,-122.27866431,3,1
KAPF,"Naples Muni",26.14920200,-081.77629900,3,0
KAPG,"Phillips Aaf",39.4664096666667,-76.168881,3,0
KAPH,"A P Hill Aaf",38.0688765,-77.3189585,1,0
KAPN,"Alpena Co Rgnl",45.07839225,-83.55986175,2,1
KAPT,"Marion Co. Brown Fld",35.0606795,-85.5853195,1,0
KAPV,"Apple Valley",34.574265,-117.186377,2,0
KAQO,"Llano Muni",30.784617,-98.6599875,2,0
KAQP,"Appleton Muni",45.22741375,-96.0045285,2,0
KAQR,"Atoka Muni",34.398339,-96.1480615,1,0
KAQW,"Harriman And West",42.6958335,-73.170281,1,0
KARA,"Acadiana Rgnl",30.037754,-91.883893,1,1
KARB,"Ann Arbor Muni",42.22528740,-083.74644175,2,0
KARG,"Walnut Ridge Rgnl",36.1250146666667,-90.9250078333333,3,0
KARM,"Wharton Rgnl",29.254265,-96.1544015,1,0
KARR,"Aurora Muni",41.7720658333333,-88.4752281666667,3,2
KART,"Watertown Intl",43.99192125,-76.0217385,2,1
KARV,"Lakeland Noble F Lee Mem Fld",45.927337,-89.7305355,2,1
KASD,"Slidell",30.34309300,-089.82276500,1,0
KASE,"Aspen Pitkin Co Sardy Fld",39.22578100,-106.86809500,1,2
KASG,"Springdale Muni",36.1764,-94.1192475,1,1
KASH,"Boire Field Nashua",42.78012400,-071.51589593,1,1
KASJ,"Tri Co",36.297525,-77.1707445,1,0
KASL,"Harrison Co",32.5207295,-94.30777975,2,0
KASN,"Talladega Muni",33.57163600,-086.05291000,1,0
KAST,"Astoria Rgnl",46.15577010,-123.88189238,2,1
KASW,"Warsaw Muni",41.27522625,-85.8412465,2,1
KASX,"John F Kennedy Mem",46.54884375,-90.91849175,2,0
KASY,"Ashley Muni",46.02495075,-99.35126,2,0
KATA,"Hall Miller Muni",33.10229,-94.19504975,2,0
KATL,"Hartsfield Jackson Atlanta Intl",33.64072491,-084.42145937,5,10
KATS,"Artesia Muni",32.85255825,-104.467669,2,0
KATW,"Outagamie Co Rgnl",44.25907200,-088.51127900,2,2
KATY,"Watertown Rgnl",44.91397725,-97.154718,2,1
KAUG,"Augusta State",44.31816500,-069.79374700,2,1
KAUH,"Aurora Muni Al Potter Fld",40.89304408,-097.99620215,1,0
KAUM,"Austin Muni",43.6626335,-92.932931,1,0
KAUN,"Auburn Muni",38.95475,-121.081667,1,0
KAUO,"Auburn Opelika Robert G Pitts",32.61545625,-85.43367,2,1
KAUS,"Austin Bergstrom Intl",30.19610225,-097.66553764,2,2
KAUW,"Wausau Downtown",44.92854593,-089.62819409,2,0
KAVC,"Mecklenburg Brunswick Rgnl",36.6882875,-78.054468,1,1
KAVK,"Alva Rgnl",36.77207875,-98.670421,2,0
KAVL,"Asheville Rgnl",35.43489500,-082.53763600,1,2
KAVO,"Avon Park Executive",27.59097700,-081.52232400,2,0
KAVP,"Wilkes Barre Scranton Intl",41.33616479,-075.72866131,2,1
KAVQ,"Marana Rgnl",32.40904925,-111.2183785,2,0
KAVX,"Catalina",33.40465554,-118.41588032,1,0
KAWG,"Washington Muni",41.27512425,-91.67506525,2,0
KAWM,"West Memphis Muni",35.13612370,-090.23291020,1,0
KAWO,"Arlington Municipal",48.16170012,-122.15357609,2,1
KAXA,"Algona Muni",43.07812625,-94.2717475,2,0
KAXH,"Houston Southwest",29.506135,-95.476911,1,0
KAXN,"Chandler Fld",45.8662945,-95.39456025,2,1
KAXQ,"Clarion County",41.225814,-79.4410085,1,0
KAXS,"Altus Quartz Mountain Rgnl",34.698782,-99.3381,1,0
KAXV,"Neil Armstrong",40.49282925,-84.30097725,2,0
KAXX,"Angel Fire",36.42076110,-105.29216770,1,0
KAYS,"Waycross Ware Co",31.2486838333333,-82.3948721666667,3,1
KAYX,"Arnold Afb",35.3925765,-86.085818,1,0
KAZC,"Colorado City Muni",36.95991875,-113.0137735,2,0
KAZE,"Hazlehurst",31.8846625,-82.6473805,1,0
KAZO,"Kalamazoo Battle Creek Intl",42.235236,-85.552226,3,1
KAZU,"Arrowhead Assault Strip",35.27509166,-94.22520945,1,0
KBAB,"Beale Afb",39.13613731,-121.4366286,1,1
KBAD,"Barksdale Afb",32.49648100,-093.67243700,1,2
KBAF,"Barnes Muni",42.15783025,-72.715513495,2,1
KBAK,"Columbus Muni",39.25553200,-085.89722300,2,1
KBAM,"Battle Mountain",40.6028379275,-116.8737062025,2,0
KBAX,"Huron Co Mem",43.7806295,-82.98550225,2,0
KBAZ,"New Braunfels Muni",29.69861444,-098.03889813,2,0
KBBB,"Benson Muni",45.3319305,-95.650567,1,0
KBBD,"Curtis Fld",31.179439,-99.32381375,2,0
KBBG,"Branson Regional Airport",36.532082,-93.2005445,1,0
KBBP,"Marlboro Co Jetport H E Avent",34.6217085,-79.7343585,1,0
KBBW,"Broken Bow Muni",41.43276227,-099.63628689,1,0
KBCB,"Virginia Tech Montgomery Executive",37.20610115,-080.40761859,1,0
KBCE,"Bryce Canyon",37.7063695,-112.1454705,1,0
KBCK,"Black River Falls Area",44.25262300,-090.84824900,1,0
KBCT,"Boca Raton",26.37684400,-080.10614800,1,0
KBDE,"Baudette Intl",48.7284445,-94.6122085,1,0
KBDF,"Rinkenberger Rla",41.23087055,-89.61565167,2,0
KBDG,"Blanding Muni",37.5833375,-109.4832885,1,0
KBDH,"Willmar Muni",45.117722,-95.130417,2,0
KBDJ,"Boulder Junction",46.13744944,-89.64598417,2,0
KBDL,"Bradley Intl",41.94563207,-072.68931346,3,2
KBDN,"Bend Muni",44.09456061,-121.200221,1,0
KBDQ,"Morrilton Muni",35.133417,-92.7134695,1,0
KBDR,"Igor I Sikorsky Mem",41.16361620,-073.12770080,3,1
KBDU,"Boulder Muni",40.03874925,-105.2273655,2,0
KBEA,"Beeville Muni",28.36796200,-097.79614400,2,0
KBEC,"Beech Factory",37.69523232,-097.21679186,1,0
KBED,"Laurence G Hanscom Field",42.46503100,-071.28855900,2,1
KBEH,"Southwest Michigan Rgnl",42.128819,-86.4288013333333,3,1
KBFA,"Boyne Mountain",45.1658375,-84.9240665,1,0
KBFD,"Bradford Rgnl",41.79944591,-078.63954429,2,1
KBFE,"Terry Co",33.17355075,-102.1927875,2,0
KBFF,"Western Neb Rgnl William B Heilig Fld",41.874016125,-103.59565086,2,1
KBFI,"Boeing Field King Co Intl",47.52915492,-122.30434900,2,1
KBFK,"Buffalo Muni",36.8636115,-99.618614,1,0
KBFL,"Meadows Fld",35.43432480,-119.05332267,2,1
KBFM,"Mobile Downtown",30.6272075,-88.06788575,2,1
KBFR,"Virgil I Grissom Muni",38.839659,-86.445078,2,0
KBFW,"Silver Bay Muni",47.248979,-91.4155125,1,0
KBGD,"Hutchinson Co",35.70074875,-101.393734,2,0
KBGE,"Decatur Co Industrial Airpark",30.97153575,-84.637048,2,1
KBGF,"Winchester Muni",35.177535,-86.0661655,1,0
KBGM,"Greater Binghamton Edwin A Link Fld",42.20818725,-75.98032175,2,1
KBGR,"Bangor Intl",44.8074375,-68.8281265,1,1
KBHB,"Hancock Co Bar Harbor",44.449529915,-68.361036905,2,1
KBHC,"Baxley Muni",31.7138415,-82.393786,1,0
KBHK,"Baker Muni",46.35626200,-104.27075200,1,0
KBHM,"Birmingham International",33.55983400,-086.75158100,2,3
KBID,"Block Island State",41.16813864,-71.57761174,1,0
KBIE,"Beatrice Muni",40.29981807,-096.75010909,2,0
KBIF,"Biggs Aaf",31.849525,-106.380039,1,0
KBIH,"Eastern Sierra Rgnl",37.373143,-118.3635255,3,0
KBIJ,"Early Co",31.39751,-84.894799,1,1
KBIL,"Billings Logan Intl",45.80341000,-108.53630100,3,2
KBIS,"Bismarck Muni",46.77212500,-100.75218200,2,2
KBIV,"Tulip City",42.742846,-86.1073515,1,0
KBIX,"Keesler Afb",30.410425,-88.924432,1,1
KBJC,"Rocky Mountain Metropolitan Airport",39.9090178333333,-105.116967666667,3,1
KBJI,"Bemidji Rgnl",47.50939575,-94.933733,2,1
KBJJ,"Wayne Co",40.87365403,-081.88035649,1,0
KBKD,"Stephens Co",32.7183613333333,-98.8918305,3,0
KBKE,"Baker City Muni",44.8373245,-117.809115666667,3,0
KBKF,"Buckley Afb",39.7017585,-104.751961,1,1
KBKL,"Burke Lakefront",41.51208900,-081.68890400,2,1
KBKS,"Brooks Co",27.20655475,-98.121482,2,0
KBKT,"Allen C Perkinson Blackstone Aaf",37.07476064,-77.957393915,2,0
KBKV,"Hernando Co",28.47505200,-082.43866000,2,1
KBKW,"Raleigh Co Mem",37.78643075,-81.12414875,2,1
KBKX,"Brookings Rgnl",44.3047385,-96.8176235,2,1
KBLF,"Mercer Co",37.295794,-81.2076905,1,1
KBLH,"Blythe",33.619318,-114.71688225,2,0
KBLI,"Bellingham Intl",48.79421536,-122.53204085,1,1
KBLM,"Monmouth Executive",40.18441758,-074.11795555,2,1
KBLU,"Blue Canyon Nyack",39.274958,-120.709761,1,0
KBLV,"Scott Afb Midamerica",38.54671745,-089.83504724,2,2
KBMC,"Brigham City",41.5523945,-112.0622165,1,0
KBMG,"Monroe Co",39.14927700,-086.61236600,2,1
KBMI,"Central Illinois Rgnl",40.47374000,-088.90708900,3,2
KBML,"Berlin Muni",44.5744015,-71.1763695,1,0
KBMQ,"Burnet Muni Kate Craddock Fld",30.738928,-98.2386095,1,0
KBMT,"Beaumont Muni",30.0701075,-94.21477025,2,0
KBNA,"Nashville_intl",36.11522125,-086.67498227,4,6
KBNG,"Banning Municipal",33.92255298,-116.85097591,1,0
KBNL,"Barnwell Co",33.25865600,-081.39222700,4,0
KBNO,"Burns Muni",43.58754300,-118.95416300,2,0
KBNW,"Boone Muni",42.049775,-93.8478945,2,0
KBOI,"Boise Air Terminal (gowen Field)",43.55584077,-116.21927280,3,1
KBOK,"Brookings State",42.07524900,-124.29009200,1,0
KBOS,"Boston Logan Intl",42.36577472,-071.01847370,6,3
KBOW,"Bartow Muni",27.94904800,-081.78315400,3,0
KBPG,"Big Spring Mcmahon Wrinkle",32.2116515,-101.52179025,2,0
KBPI,"Big Piney Marbleton",42.57899891,-110.10427610,2,0
KBPK,"Ozark Rgnl",36.368942,-92.4705265,1,1
KBPP,"Bowman Muni",46.186992,-103.428081,1,0
KBPT,"Southeast Texas Rgnl",29.95088118,-94.0210364,2,1
KBQK,"Brunswick Golden Isles",31.258808,-81.4664945,1,1
KBQP,"Morehouse Mem",32.7560905,-91.8805655,1,0
KBQR,"Buffalo Lancaster",42.9222805,-78.6122515,1,0
KBRD,"Brainerd Lakes Rgnl",46.39339057,-094.14064391,3,2
KBRL,"Southeast Iowa Rgnl",40.7836855,-91.125716,2,1
KBRO,"Brownsville South Padre Island Intl",25.90486663,-097.43106230,3,1
KBRY,"Samuels Fld",37.8143225,-85.4996375,1,0
KBST,"Belfast Muni",44.40844575,-69.0127915,2,0
KBTA,"Blair Municipal",41.41793143,-096.10975512,1,0
KBTF,"Bountiful Skypark",40.86991500,-111.92802400,1,0
KBTL,"W K Kellogg",42.31356000,-085.23821300,3,1
KBTM,"Bert Mooney",45.95492200,-112.50300600,3,1
KBTN,"Britton Muni",45.81547925,-97.7434695,2,0
KBTP,"Butler Co K W Scholter Fld",40.7765915,-79.951089,1,1
KBTR,"Baton Rouge Metro Ryan Fld",30.5330521666667,-91.149041,3,2
KBTV,"Burlington Intl",44.47114748,-073.15563428,2,1
KBTY,"Beatty",36.8607405,-116.787061,1,0
KBUB,"Cram Fld",41.77541577,-099.14786702,1,0
KBUF,"Buffalo Niagara Intl",42.93418000,-078.73047600,2,3
KBUM,"Butler Mem",38.2897705,-94.3401265,1,0
KBUR,"Bob Hope",34.19981625,-118.35444844,2,1
KBUU,"Burlington Muni",42.69182200,-088.30164700,2,0
KBUY,"Burlington Alamance Rgnl",36.048543,-79.474889,1,1
KBVI,"Beaver Co",40.7724705,-80.3914305,1,0
KBVN,"Albion Muni",41.72838715,-098.05395800,1,0
KBVO,"Bartlesville Muni",36.75858300,-096.00818600,1,1
KBVS,"Skagit Rgnl",48.4698585,-122.4204575,2,0
KBVU,"Boulder City Muni",35.9483661666667,-114.859580166667,3,0
KBVX,"Batesville Rgnl",35.72698125,-91.6453395,2,1
KBVY,"Beverly Muni",42.58252000,-070.91655700,2,1
KBWC,"Brawley Muni",32.9929375,-115.516878,1,0
KBWD,"Brownwood Rgnl",31.7935465,-98.95665275,2,1
KBWG,"Bowling Green Warren Co Rgnl",36.963899,-86.41973825,2,1
KBWI,"Baltimore Washington Intl",39.17914650,-076.66841004,4,3
KBWL,"Earl Henry",36.79586527,-97.31698806,1,0
KBWP,"Harry Stern",46.24408,-96.607441,2,0
KBXA,"George R Carr Mem Air Fld",30.813714,-89.864954,1,0
KBXG,"Burke Co",33.041289,-82.00269,1,0
KBXK,"Buckeye Muni",33.4209843333333,-112.685719166667,3,0
KBXM,"Brunswick Executive",43.89851182,-069.94727308,2,1
KBYG,"Johnson Co",44.37787233,-106.71590316,1,0
KBYH,"Arkansas Intl",35.95948624,-089.95041877,1,1
KBYI,"Burley Muni",42.54260825,-113.7715445,2,0
KBYS,"Bicycle Lake Aaf",35.281125,-116.628875,2,0
KBYY,"Bay City Muni",28.973246,-95.863453,1,0
KBZN,"Gallatin Fld",45.77554300,-111.15667000,3,1
KCAD,"Wexford Co",44.275132,-85.4165485,2,0
KCAE,"Columbia Metropolitan",33.93875,-81.1193675,2,3
KCAG,"Craig Moffat",40.4952095,-107.521661,1,0
KCAK,"Akron Canton Rgnl",40.91496873,-081.43668210,2,2
KCAO,"Clayton Muni Airpark",36.4461265,-103.14928175,2,0
KCAR,"Caribou Muni",46.8713095,-68.0184305,2,0
KCAV,"Clarion Muni",42.74248,-93.75831725,2,0
KCBE,"Greater Cumberland Rgnl",39.61744700,-078.75910900,2,0
KCBF,"Council Bluffs Municipal",41.25853265,-095.76281215,2,1
KCBG,"Cambridge Muni",45.5574945,-93.264185,1,0
KCBK,"Shalz Fld",39.4271958333333,-101.045904333333,3,0
KCBM,"Columbus Afb",33.6454648333333,-88.4470746666667,3,2
KCCA,"Chaffee Aaf",35.30009194,-94.31687889,2,0
KCCB,"Cable",34.111607,-117.6873815,1,0
KCCO,"Newnan Coweta Co",33.311564,-84.769754,1,1
KCCR,"Buchanan Field",37.98582890,-122.05529346,4,1
KCCY,"Charles City Muni",43.072169,-92.6107915,3,0
KCDA,"Caledonia Co",44.569061,-72.0184335,1,0
KCDC,"Cedar City Rgnl",37.70118275,-113.09862575,2,1
KCDH,"Harrell Fld",33.6227985,-92.763396,1,0
KCDI,"Cambridge Muni",39.97618747,-081.57876527,1,1
KCDK,"George T Lewis",29.137745,-83.04984362,1,0
KCDN,"Woodward Fld",34.28364175,-80.56484575,2,0
KCDR,"Chadron Muni",42.82898307,-103.09710204,2,0
KCDS,"Childress Muni",34.4320185,-100.289306,3,0
KCDW,"Essex County",40.87550778,-074.27738329,2,1
KCEA,"Cessna Acft Fld",37.64859,-97.2505915,1,0
KCEC,"Crescent City - Jack Mc Namara Fld",41.77838100,-124.24098200,2,1
KCEF,"Westover Arb Metropolitan",42.195092235,-72.534403995,2,1
KCEK,"Crete Muni",40.62202038,-096.92777302,2,0
KCEU,"Oconee Co Rgnl",34.67291600,-082.88681800,1,0
KCEV,"Mettel Fld",39.6980095,-85.1314435,2,0
KCEW,"Bob Sikes",30.77723900,-086.52455100,1,1
KCEY,"Kyle Oakley Fld",36.664583,-88.372776,1,0
KCEZ,"Cortez Muni",37.303003,-108.628042,1,0
KCFD,"Coulter Fld",30.71614175,-96.332625,2,0
KCFJ,"Crawfordsville Muni",39.9756295,-86.9198635,1,0
KCFS,"Tuscola Area",43.4593485,-83.444648,2,0
KCFT,"Greenlee Co",32.952918,-109.210275,1,0
KCFV,"Coffeyville Muni",37.0937715,-95.57132275,2,0
KCG,"Chignik Fisheries",56.31782861,-158.59092556,1,0
KCGC,"Crystal River",28.87005000,-082.57586700,2,0
KCGE,"Cambridge Dorchester",38.539325,-76.030399,1,0
KCGF,"Cuyahoga Co",41.56118376,-081.48483691,1,1
KCGI,"Cape Girardeau Rgnl",37.22543275,-89.5706745,2,1
KCGS,"College Park",38.97956800,-076.92332500,1,0
KCGX,"Chicago Meigs",41.85975800,-087.60984200,1,0
KCGZ,"Casa Grande Muni",32.954899,-111.7668195,1,1
KCHA,"Lovell Field",35.02961674,-085.20047839,2,2
KCHD,"Chandler Muni",33.2690445,-111.811282,2,0
KCHK,"Chickasha Muni",35.0975896666667,-97.9672118333333,3,0
KCHN,"Wauchula Muni",27.51353300,-081.88250000,1,0
KCHO,"Charlottesville Albemarle",38.13946260,-078.44919525,1,1
KCHQ,"Mississippi County",36.84215,-89.3596485,1,0
KCHS,"Charleston Afb Intl",32.89490900,-080.02703100,2,2
KCHT,"Chillicothe Muni",39.78202425,-93.49621175,2,0
KCHU,"Houston Co",43.596371,-91.50395,1,0
KCIC,"Chico Muni",39.795263,-121.8588715,2,1
KCID,"The Eastern Iowa",41.88473275,-91.71029925,2,2
KCII,"Choteau",47.82219300,-112.16915900,2,0
KCIN,"Arthur N Neu",42.0462095,-94.789178,2,0
KCIR,"Cairo Rgnl",37.06410075,-89.219373,2,0
KCIU,"Chippewa Co Intl",46.2514055,-84.47271725,2,1
KCJJ,"Ellen Church Field",43.36529375,-92.13307569,1,0
KCJR,"Culpeper Rgnl",38.525475,-77.859628,1,1
KCKA,"Kegelman Af Aux Fld",36.7439195,-98.123122,1,0
KCKB,"Harrison Marion Rgnl",39.30003309,-080.22914069,1,1
KCKC,"Grand Marais Cook Co",47.83834,-90.3829515,1,0
KCKF,"Crisp Co Cordele",31.9889185,-83.7733556666667,3,1
KCKI,"Williamsburg Rgnl",33.717225,-79.856979,1,0
KCKM,"Fletcher Fld",34.29971,-90.5123165,1,0
KCKN,"Crookston Muni Kirkwood Fld",47.8421366666667,-96.6211748333333,3,0
KCKP,"Cherokee Muni",42.73212225,-95.556098,2,0
KCKV,"Outlaw Fld",36.62196625,-87.4149035,2,1
KCKZ,"Pennridge Airport",40.38919614,-75.29067376,1,0
KCL,"Chignik Lagoon",56.31116305,-158.53592639,1,0
KCLE,"Cleveland Hopkins Intl",41.41085900,-081.83874300,4,4
KCLG,"Coalinga Municipal",36.16051083,-120.36042695,2,0
KCLI,"Clintonville Muni",44.6130083333333,-88.7302415,3,0
KCLK,"Clinton Rgnl",35.53941725,-98.93330475,2,0
KCLL,"Easterwood Field",30.59032141,-096.35890292,3,1
KCLM,"William R Fairchild Intl",48.11613905,-123.49256653,2,1
KCLR,"Cliff Hatfield Mem",33.131336,-115.521379,1,0
KCLS,"Chehalis Centralia",46.6770295,-122.9827475,1,0
KCLT,"Charlotte Douglas Intl",35.22351211,-080.94423128,4,7
KCLW,"Clearwater Air Park",27.976686,-82.7587415,1,0
KCMA,"Camarillo",34.21052964,-119.08977611,1,0
KCMH,"Port Columbus Intl",39.99818800,-082.88437650,2,2
KCMI,"Univ Of Illinois Willard",40.038632625,-88.277996625,4,1
KCMR,"H A Clark Mem Fld",35.3022335,-112.1940585,1,0
KCMX,"Houghton Co Mem",47.16828275,-88.48907075,2,1
KCMY,"Sparta Fort Mc Coy",43.958289,-90.73790775,2,0
KCNB,"Myers Field",44.7294875,-96.2660025,1,0
KCNC,"Chariton Muni",41.0196165,-93.3603905,2,0
KCNH,"Claremont Muni",43.3707985,-72.368241,2,0
KCNK,"Blosser Muni",39.5491886666667,-97.6519563333333,3,0
KCNM,"Cavern City Air Terminal",32.3386035,-104.2628225,4,1
KCNO,"Chino",33.97799846,-117.63709388,3,1
KCNP,"Billy G Ray Field",41.07621215,-102.46047160,1,0
KCNU,"Chanute Martin Johnson",37.6684125,-95.48522325,2,0
KCNW,"Tstc Waco",31.637457,-97.07430625,2,1
KCNY,"Canyonlands Fld",38.754957,-109.7548445,1,0
KCOD,"Yellowstone Rgnl",44.51357176,-109.03050728,1,0
KCOE,"Coeur D Alene Air Terminal",47.7740945,-116.8190015,2,1
KCOF,"Patrick Afb",28.22902500,-080.60819200,2,2
KCOI,"Merritt Island",28.3415985,-80.685485,1,0
KCOM,"Coleman Muni",31.8411415,-99.40361,1,0
KCON,"Concord Muni",43.20618800,-071.51033800,2,1
KCOQ,"Cloquet Carlton Co",46.70127525,-92.50332525,2,0
KCOS,"Colorado Springs Municipal",38.79762000,-104.70095300,3,2
KCOT,"Cotulla Lasalle Co",28.456694,-99.218335,1,0
KCOU,"Columbia Rgnl",38.81653200,-092.21353100,2,1
KCPC,"Columbus Co Muni",34.2728725,-78.71499,1,0
KCPK,"Chesapeake Rgnl",36.665618,-76.3206635,1,1
KCPM,"Compton Woodley",33.88991475,-118.2438045,2,0
KCPR,"Natrona Co Intl",42.90321315,-106.45682489,4,2
KCPS,"St Louis Downtown",38.57203273,-090.16590457,3,1
KCPT,"Cleburne Muni",32.3537515,-97.433743,1,0
KCPU,"Calaveras Co Maury Rasmussen Fld",38.1461165,-120.6481735,1,0
KCQA,"Lakefield",40.48496798,-084.56454763,1,0
KCQB,"Chandler Rgnl",35.724082,-96.820278,1,0
KCQF,"H L Sonny Callahan",30.46051,-87.8774485,1,0
KCQM,"Cook Muni",47.8219055,-92.689425,1,0
KCQW,"Cheraw Muni Lynch Bellinger Fld",34.712875,-79.957004,1,0
KCQX,"Chatham Muni",41.68843800,-069.99357600,1,0
KCR,"Colorado Creek",63.56772305,-155.98904362,1,0
KCRE,"Grand Strand",33.80865767,-078.72468219,1,1
KCRG,"Craig Muni",30.33685100,-081.51439700,2,1
KCRO,"Corcoran",36.102501,-119.594725,1,0
KCRP,"Corpus Christi Intl",27.77044175,-97.5007375,2,2
KCRQ,"Mc Clellan Palomar",33.12714143,-117.27608228,1,1
KCRS,"C David Campbell Fld Corsicana Muni",32.0282355,-96.4012925,2,0
KCRT,"Zm Jack Stell Field",33.174071,-91.886615,1,0
KCRW,"Charleston Yeager",38.37054100,-081.59618100,2,1
KCRX,"Roscoe Turner",34.914968,-88.603485,1,1
KCRZ,"Corning Muni",40.9941305,-94.755029,1,0
KCSB,"Cambridge Muni",40.30402755,-100.15924300,2,0
KCSG,"Columbus Metropolitan",32.51613475,-84.93988825,2,1
KCSL,"O Sullivan Aaf-ng",35.33330749,-120.73434028,1,0
KCSM,"Clinton Sherman",35.338819,-99.19971875,2,1
KCSQ,"Creston Muni",41.02172075,-94.3628285,2,0
KCSV,"Crossville Mem Whitson Fld",35.95129,-85.0849765,1,1
KCTB,"Cut Bank Muni",48.60717800,-112.36404400,2,0
KCTJ,"West Georgia Rgnl O V Gray Fld",33.631893,-85.152332,1,1
KCTK,"Ingersoll",40.5692065,-90.07491525,2,0
KCTY,"Cross City",29.63061100,-083.10907000,2,0
KCTZ,"Sampson Co",34.974939,-78.3656295,1,0
KCUB,"Columbia Owens Downtown",33.97148100,-080.99522400,1,1
KCUH,"Cushing Muni",35.95008325,-96.7740715,4,0
KCUL,"Carmi Muni",38.0894875,-88.1230595,1,0
KCUS,"Columbus Municipal",31.82371138,-107.62696723,1,0
KCUT,"Custer County",43.733096,-103.619235,1,0
KCVG,"Cincinnati Northern Kentucky Intl",39.04087838,-084.65839809,4,7
KCVH,"Hollister Muni",36.89083358,-121.40356711,2,0
KCVK,"Sharp Co Rgnl",36.2648725,-91.562642,1,0
KCVN,"Clovis Muni",34.4242158333333,-103.079523333333,3,1
KCVO,"Corvallis Muni",44.50300263,-123.28438841,2,1
KCVS,"Cannon Afb",34.3823715,-103.322363,2,3
KCVX,"Charlevoix Muni",45.304804,-85.27320375,2,0
KCWA,"Central Wisconsin",44.78427800,-089.66855800,2,2
KCWF,"Chennault Intl",30.21354400,-093.15192700,1,1
KCWI,"Clinton Muni",41.83080475,-90.32930175,2,1
KCWS,"Dennis F Cantrell Fld",35.080566,-92.4245305,2,0
KCWV,"Claxton Evans Co",32.195054,-81.8695585,1,0
KCXE,"Chase City Muni",36.7883235,-78.5015475,1,0
KCXL,"Calexico Intl",32.667429,-115.5175795,1,0
KCXO,"Lone Star Executive",30.35491934,-095.41840256,2,1
KCXP,"Carson",39.19341066,-119.73466765,1,0
KCXU,"Camilla Mitchell Co",31.212915,-84.2368045,1,0
KCXY,"Capital City",40.217052,-76.8516575,2,1
KCYO,"Pickaway Co Mem",39.5160095,-82.9821415,1,0
KCYS,"Cheyenne Rgnl Jerry Olson Fld",41.15902541,-104.81431143,2,1
KCYW,"Clay Cntr Muni",39.3871405,-97.157214,1,0
KCZD,"Cozad Muni",40.86418817,-100.00036600,2,0
KCZG,"Tri Cities",42.078536,-76.0963315,1,0
KCZK,"Cascade Locks",45.67665067,-121.87896734,1,0
KCZL,"Tom B David Fld",34.455446,-84.9391885,1,0
KCZT,"Dimmit Co",28.52225,-99.8236345,1,0
